game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
26,Sunday Apr 28,WSN,W-wo,7,6,11,14-Dec,4,3,Miller,Wisler,,4:03,D,30186,0.88,+, SD,Jeremy Hellickson (R),Joey Lucchesi (L),W 113,O 8.5
25,Saturday Apr 27,WSN,L,3,8,10,14-Nov,4,3,Perdomo,Suero,,3:45,D,35422,0.93,---, SD,Stephen Strasburg (R),Eric Lauer (L),L -161,O 8.5
24,Friday Apr 26,WSN,L,3,4,,13-Nov,4,2,Stammen,Doolittle,Yates,3:02,N,27193,0.97,--, SD,Max Scherzer (R),Matt Strahm (L),L -205,P 7
23,Wednesday Apr 24,WSN,L,5,9,,12-Nov,4,1.5,Marquez,Sanchez,Davis,2:48,D,33135,1.01,-, @ COL,Anibal Sanchez (R),German Marquez (R),L 155,O 10.5
22,Tuesday Apr 23,WSN,W,6,3,,11-Nov,3,1.5,Corbin,Hoffman,Doolittle,3:14,N,24456,0.96,+, @ COL,Patrick Corbin (L),Jeff Hoffman (R),W -153,U 11
21,Monday Apr 22,WSN,L,5,7,,11-Oct,4,1.5,Oh,Suero,Davis,3:00,N,20517,1,-, @ COL,Jeremy Hellickson (R),Tyler Anderson (L),L 114,O 11
20,Sunday Apr 21,WSN,W,5,0,,10-Oct,4,1.5,Strasburg,Richards,,2:45,D,7412,0.96,+, @ MIA,Stephen Strasburg (R),Trevor Richards (R),W -159,U 7
19,Saturday Apr 20,WSN,L,3,9,,10-Sep,4,2.5,Urena,Scherzer,,3:12,N,9910,1.02,--, @ MIA,Max Scherzer (R),Jose Urena (R),L -229,O 7
18,Friday Apr 19,WSN,L,2,3,,9-Sep,3,1.5,Smith,Sanchez,Romo,2:52,N,8199,1.08,-, @ MIA,Anibal Sanchez (R),Caleb Smith (L),L -121,U 7.5
17,Thursday Apr 18,WSN,W,4,2,,8-Sep,3,1.5,Corbin,Pomeranz,Doolittle,2:52,D,26085,0.96,++, SF,Patrick Corbin (L),Drew Pomeranz (L),W -190,U 7.5
16,Wednesday Apr 17,WSN,W,9,6,,8-Aug,4,2.5,Hellickson,Samardzija,,3:07,N,22611,0.9,+, SF,Jeremy Hellickson (R),Jeff Samardzija (R),W -141,O 8.5
15,Tuesday Apr 16,WSN,L,3,7,,8-Jul,4,2.5,Rodriguez,Strasburg,,3:16,N,22334,0.93,--, SF,Stephen Strasburg (R),Dereck Rodriguez (R),L -186,O 8
14,Sunday Apr 14,WSN,L,3,4,,7-Jul,4,2,Vazquez,Suero,,2:47,D,22347,1.01,-, PIT,Max Scherzer (R),Jameson Taillon (R),L -170,U 7.5
13,Saturday Apr 13,WSN,W,3,2,,6-Jul,4,1.5,Suero,Rodriguez,Doolittle,2:22,D,32103,0.96,+, PIT,Anibal Sanchez (R),Chris Archer (R),W -120,U 9
12,Friday Apr 12,WSN,L,3,6,10,6-Jun,4,2.5,Burdi,Grace,Vazquez,3:28,N,27084,0.98,-, PIT,Patrick Corbin (L),Trevor Williams (R),L -190,O 8
11,Wednesday Apr 10,WSN,W,15,1,,5-Jun,4,1,Hellickson,Pivetta,,3:35,N,30805,1.08,++, @ PHI,Jeremy Hellickson (R),Nick Pivetta (R),W 144,O 9
10,Tuesday Apr 9,WSN,W,10,6,10,5-May,4,2,Doolittle,Alvarez,,3:51,N,38073,1.03,+, @ PHI,Stephen Strasburg (R),Aaron Nola (R),W 131,O 8
9,Monday Apr 8,WSN,L,3,4,,5-Apr,4,3,Dominguez,Sanchez,Neshek,2:32,N,28212,1.12,-, @ PHI,Anibal Sanchez (R),Vince Velasquez (R),L 127,U 9.5
8,Sunday Apr 7,WSN,W,12,9,,4-Apr,4,2,Scherzer,Wheeler,,3:42,D,40681,1,+, @ NYM,Max Scherzer (R),Zack Wheeler (R),W -127,O 6
7,Saturday Apr 6,WSN,L,5,6,,4-Mar,4,2.5,Familia,Sipp,Diaz,3:13,D,35156,1.07,-, @ NYM,Patrick Corbin (L),Steven Matz (L),L -125,O 7
6,Thursday Apr 4,WSN,W,4,0,,3-Mar,3,1.5,Strasburg,Syndergaard,,3:19,D,44424,1.01,++, @ NYM,Stephen Strasburg (R),Noah Syndergaard (R),W 116,U 6.5
5,Wednesday Apr 3,WSN,W-wo,9,8,,3-Feb,3,2.5,Doolittle,Robertson,,3:53,D,23050,0.96,+, PHI,Anibal Sanchez (R),Aaron Nola (R),W 121,O 8
4,Tuesday Apr 2,WSN,L,2,8,,3-Jan,3,3,Eflin,Scherzer,,3:30,N,35920,1.03,-, PHI,Max Scherzer (R),Zach Eflin (R),L -180,O 7
3,Sunday Mar 31,WSN,W-wo,6,5,,2-Jan,4,2,Doolittle,Wilson,,3:15,D,23430,0.97,+, NYM,Patrick Corbin (L),Zack Wheeler (R),W -171,O 7
2,Saturday Mar 30,WSN,L,8,11,,0-2,4,2,Wilson,Rosenthal,Diaz,3:50,D,33765,1.02,--, NYM,Stephen Strasburg (R),Noah Syndergaard (R),L -117,O 7.5
1,Thursday Mar 28,WSN,L,0,2,,0-1,3,1,deGrom,Scherzer,Diaz,2:44,D,42263,1.05,-, NYM,Max Scherzer (R),Jacob deGrom (R),L -122,U 6.5
