game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
150,Monday Sep 16,NYM,L,4,9,,77-73,3,15.5,Senzatela,Matz,,3:09,N,28505,0.35,--, @ COL,Steven Matz (L),Antonio Senzatela (R),L -159,U 14.5
149,Sunday Sep 15,NYM,L,2,3,,77-72,3,15,Jansen,Lugo,Maeda,3:12,N,31521,0.64,-, LAD,Zack Wheeler (R),Walker Buehler (R),L 135,U 8
148,Saturday Sep 14,NYM,W,3,0,,77-71,3,15,Lugo,Kelly,Wilson,2:40,N,39264,0.55,+, LAD,Jacob deGrom (R),Hyun Jin Ryu (L),W -148,U 7.5
147,Friday Sep 13,NYM,L,2,9,,76-71,4,15,Kershaw,Syndergaard,,3:22,N,36097,0.76,-, LAD,Noah Syndergaard (R),Clayton Kershaw (L),L 113,O 8
146,Thursday Sep 12,NYM,W,11,1,,76-70,3,14,Stroman,Young,,3:25,D,21856,0.85,++++, ARI,Marcus Stroman (R),Alex Young (L),W -139,O 8
145,Wednesday Sep 11,NYM,W,9,0,,75-70,3,15,Matz,Ray,,3:06,N,21841,0.64,+++, ARI,Steven Matz (L),Robbie Ray (L),W -121,P 9
144,Tuesday Sep 10,NYM,W,3,2,,74-70,4,15,Wheeler,Gallen,Wilson,3:02,N,20843,0.47,++, ARI,Zack Wheeler (R),Zac Gallen (R),W -117,U 7.5
143,Monday Sep 9,NYM,W,3,1,,73-70,4,16,deGrom,Kelly,Lugo,2:45,N,21337,0.41,+, ARI,Jacob deGrom (R),Merrill Kelly (R),W -227,U 7.5
142,Sunday Sep 8,NYM,L,7,10,,72-70,4,16,Suarez,Sewald,Neris,4:29,D,30264,0.55,--, PHI,Noah Syndergaard (R),Vince Velasquez (R),L -185,O 8.5
141,Saturday Sep 7,NYM,L,0,5,,72-69,4,16,Smyly,Stroman,,2:59,N,28848,0.69,-, PHI,Marcus Stroman (R),Drew Smyly (L),L -157,U 8.5
140,Friday Sep 6,NYM,W-wo,5,4,,72-68,3,15,Diaz,Morin,,3:32,N,28107,0.5,++, PHI,Steven Matz (L),Zach Eflin (R),W -156,O 8.5
139,Wednesday Sep 4,NYM,W,8,4,,71-68,4,14.5,Wheeler,Sanchez,,3:24,D,20237,0.39,+, @ WAS,Zack Wheeler (R),Anibal Sanchez (R),W -102,O 10
138,Tuesday Sep 3,NYM,L-wo,10,11,,70-68,4,15,Guerra,Diaz,,3:17,N,20759,0.62,-, @ WAS,Jacob deGrom (R),Max Scherzer (R),L 105,O 7.5
137,Monday Sep 2,NYM,W,7,3,,70-67,4,14,Syndergaard,Ross,,3:08,D,25329,0.52,+, @ WAS,Noah Syndergaard (R),Joe Ross (R),W -106,P 10
136,Sunday Sep 1,NYM,L,2,5,,69-67,4,14,Neris,Zamora,,2:52,N,33492,0.67,-, @ PHI,Marcus Stroman (R),Zach Eflin (R),L -116,U 9.5
135,Saturday Aug 31,NYM,W,6,3,,69-66,4,13,Matz,Vargas,Lugo,3:41,D,40690,0.56,++, @ PHI,Steven Matz (L),Jason Vargas (L),W -111,U 10
134,Friday Aug 30,NYM,W,11,5,,68-66,4,13,Wilson,Morin,,3:28,N,30503,0.49,+, @ PHI,Zack Wheeler (R),Aaron Nola (R),W 135,O 9
133,Thursday Aug 29,NYM,L,1,4,,67-66,4,13,Lester,deGrom,Kimbrel,2:35,N,38389,0.72,------, CHC,Jacob deGrom (R),Jon Lester (L),L -202,U 7
132,Wednesday Aug 28,NYM,L,7,10,,67-65,4,12.5,Ryan,Syndergaard,Kimbrel,3:24,N,33987,0.98,-----, CHC,Noah Syndergaard (R),Kyle Hendricks (R),L -115,O 7.5
131,Tuesday Aug 27,NYM,L,2,5,,67-64,4,11.5,Darvish,Stroman,,2:54,N,34158,1.06,----, CHC,Marcus Stroman (R),Yu Darvish (R),L -102,U 8
130,Sunday Aug 25,NYM,L,1,2,,67-63,4,12,Keuchel,Matz,Melancon,2:45,D,30170,0.98,---, ATL,Steven Matz (L),Dallas Keuchel (L),L -106,U 8.5
129,Saturday Aug 24,NYM,L,5,9,,67-62,4,11,Tomlin,Brach,,3:14,N,38300,1.13,--, ATL,Zack Wheeler (R),Max Fried (L),L -108,O 8
128,Friday Aug 23,NYM,L,1,2,14,67-61,3,10,Jackson,Familia,Melancon,4:37,N,31437,1.32,-, ATL,Jacob deGrom (R),Mike Foltynewicz (R),L -184,U 7.5
127,Thursday Aug 22,NYM,W,2,0,8,67-60,3,9,Syndergaard,Civale,Sewald,2:08,N,30998,1.2,+++++, CLE,Noah Syndergaard (R),Aaron Civale (R),W -124,U 8.5
126,Wednesday Aug 21,NYM,W-wo,4,3,10,66-60,3,9,Avilan,Hand,,3:22,N,28349,1.17,++++, CLE,Marcus Stroman (R),Adam Plutko (R),W -141,U 9
125,Tuesday Aug 20,NYM,W,9,2,,65-60,3,9,Matz,Bieber,,2:41,N,33800,1.06,+++, CLE,Steven Matz (L),Shane Bieber (R),W 142,O 8
124,Sunday Aug 18,NYM,W,11,5,,64-60,3,9,Familia,McCarthy,,3:01,D,20661,1.06,++, @ KC,Zack Wheeler (R),Glenn Sparkman (R),W -179,O 10
123,Saturday Aug 17,NYM,W,4,1,,63-60,4,9,deGrom,Junis,Lugo,2:35,N,28697,0.93,+, @ KC,Jacob deGrom (R),Jakob Junis (R),W -191,U 8.5
122,Friday Aug 16,NYM,L,1,4,,62-60,4,9,Montgomery,Syndergaard,Kennedy,3:01,N,21439,1.06,-, @ KC,Noah Syndergaard (R),Mike Montgomery (L),L -175,U 9
121,Thursday Aug 15,NYM,W,10,8,,62-59,4,9,Stroman,Teheran,Diaz,3:33,N,25424,0.97,+, @ ATL,Marcus Stroman (R),Julio Teheran (R),W 110,O 10
120,Wednesday Aug 14,NYM,L,4,6,,61-59,4,10,Martin,Lugo,Blevins,3:15,N,23582,1.19,---, @ ATL,Steven Matz (L),Dallas Keuchel (L),L 132,P 10
