game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
64,Sunday Jun 9,SFG,L,0,1,,26-38,5,18,Buehler,Bumgarner,Jansen,2:31,D,34098,0.19,--, LAD,Madison Bumgarner (L),Walker Buehler (R),L 143,U 7.5
63,Saturday Jun 8,SFG,L,2,7,,26-37,5,17,Hill,Samardzija,,3:41,D,37784,0.25,-, LAD,Jeff Samardzija (R),Rich Hill (L),L 191,O 8.5
62,Friday Jun 7,SFG,W,2,1,,26-36,5,16,Moronta,Kershaw,Smith,2:31,N,35157,0.23,+, LAD,Drew Pomeranz (L),Clayton Kershaw (L),W 217,U 7.5
61,Thursday Jun 6,SFG,L,3,7,,25-36,5,17,Lugo,Melancon,,2:43,D,28857,0.25,--, @ NYM,Shaun Anderson (R),Zack Wheeler (R),L 157,O 7.5
60,Wednesday Jun 5,SFG,L,0,7,,25-35,5,16.5,Vargas,Beede,,2:41,N,23357,0.3,-, @ NYM,Tyler Beede (R),Jason Vargas (L),L 143,U 8.5
59,Tuesday Jun 4,SFG,W,9,3,10,25-34,5,16.5,Melancon,Gsellman,,3:35,N,24878,0.23,+++, @ NYM,Madison Bumgarner (L),Noah Syndergaard (R),W 134,O 7
58,Sunday Jun 2,SFG,W,8,1,,24-34,5,16,Samardzija,Ynoa,,3:01,D,16991,0.21,++, @ BAL,Jeff Samardzija (R),Gabriel Ynoa (R),W -105,U 10
57,Saturday Jun 1,SFG,W,8,2,,23-34,5,16,Anderson,Hess,,2:48,D,19352,0.18,+, @ BAL,Shaun Anderson (R),David Hess (R),W -136,U 10.5
56,Friday May 31,SFG,L,6,9,,22-34,5,16,Cashner,Pomeranz,Bleier,3:09,N,17545,0.22,-, @ BAL,Drew Pomeranz (L),Andrew Cashner (R),L -110,O 9
55,Thursday May 30,SFG,W,3,1,,22-33,5,15,Moronta,Conley,Smith,3:05,D,7371,0.2,+, @ MIA,Tyler Beede (R),Sandy Alcantara (R),W -105,U 7.5
54,Wednesday May 29,SFG,L,2,4,,21-33,5,15,Anderson,Bumgarner,Romo,2:38,N,6487,0.23,-------, @ MIA,Madison Bumgarner (L),Pablo Lopez (R),L -114,U 7
53,Tuesday May 28,SFG,L,3,11,,21-32,5,14,Richards,Samardzija,,2:51,N,6407,0.25,------, @ MIA,Jeff Samardzija (R),Trevor Richards (R),L -102,O 7.5
52,Sunday May 26,SFG,L,2,6,,21-31,5,13.5,Weaver,Anderson,Holland,3:17,D,37017,0.34,-----, ARI,Shaun Anderson (R),Luke Weaver (R),L -104,O 7
51,Saturday May 25,SFG,L,4,10,,21-30,5,12.5,Clarke,Suarez,,3:06,D,31531,0.42,----, ARI,Andrew Suarez (L),Taylor Clarke (R),L -114,O 8
50,Friday May 24,SFG,L,2,18,,21-29,5,11.5,Ray,Pomeranz,Godley,3:35,N,31777,0.52,---, ARI,Drew Pomeranz (L),Robbie Ray (L),L 127,O 6.5
49,Thursday May 23,SFG,L,4,5,13,21-28,5,10.5,Jackson,Moronta,,4:21,D,32463,0.53,--, ATL,Madison Bumgarner (L),Kevin Gausman (R),L 105,O 7.5
48,Wednesday May 22,SFG,L,2,9,,21-27,5,10,Fried,Samardzija,,2:48,N,31402,0.58,-, ATL,Jeff Samardzija (R),Max Fried (L),L 142,O 7.5
47,Tuesday May 21,SFG,W-wo,4,3,,21-26,5,10,Gott,Jackson,,3:16,N,28030,0.53,+, ATL,Shaun Anderson (R),Julio Teheran (R),W 105,U 7.5
46,Monday May 20,SFG,L,1,4,,20-26,5,10,Soroka,Suarez,Newcomb,2:23,N,29815,0.6,-, ATL,Andrew Suarez (L),Mike Soroka (R),L 134,U 7.5
45,Sunday May 19,SFG,W,3,2,10,20-25,4,9.5,Dyson,Hirano,Smith,3:28,D,24061,0.62,++, @ ARI,Drew Pomeranz (L),Robbie Ray (L),W 183,U 8
44,Saturday May 18,SFG,W,8,5,,19-25,5,9.5,Bumgarner,Godley,,3:24,N,25014,0.5,+, @ ARI,Madison Bumgarner (L),Zack Godley (R),W -112,O 8.5
43,Friday May 17,SFG,L,0,7,,18-25,5,10.5,Kelly,Samardzija,,3:06,N,26806,0.57,-, @ ARI,Jeff Samardzija (R),Merrill Kelly (R),L 125,U 9
42,Wednesday May 15,SFG,W,4,3,,18-24,5,9.5,Melancon,Tepera,Smith,3:01,D,31828,0.46,+, TOR,Shaun Anderson (R),Edwin Jackson (R),W -144,U 7.5
41,Tuesday May 14,SFG,L,3,7,,17-24,5,9.5,Thornton,Vincent,,3:02,N,31230,0.53,-, TOR,Nick Vincent (R),Trent Thornton (R),L -121,O 7.5
40,Sunday May 12,SFG,W,6,5,,17-23,5,8.5,Watson,Hernandez,Smith,3:01,D,35824,0.51,+, CIN,Madison Bumgarner (L),Tyler Mahle (R),W -106,O 7
39,Saturday May 11,SFG,L,4,5,,16-23,5,8.5,Garrett,Moronta,Iglesias,2:59,N,32829,0.52,---, CIN,Jeff Samardzija (R),Anthony DeSclafani (R),L 126,O 7.5
38,Friday May 10,SFG,L,0,7,,16-22,5,8.5,Castillo,Rodriguez,,2:47,N,32191,0.58,--, CIN,Dereck Rodriguez (R),Luis Castillo (R),L 136,U 7.5
