game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
162,Sunday Sep 29,LAD,W,9,0,,106-56,1,up21.0,May,Rodriguez,,3:23,D,41909,0.05,+++++++, @ SF,Rich Hill (L),Dereck Rodriguez (R),W -164,O 8.5
161,Saturday Sep 28,LAD,W,2,0,,105-56,1,up21.0,Ryu,Webb,Jansen,2:40,D,37518,0.13,++++++, @ SF,Hyun Jin Ryu (L),Logan Webb (R),W -212,U 8
160,Friday Sep 27,LAD,W,9,2,,104-56,1,up21.0,Buehler,Cueto,,3:42,N,36554,0.11,+++++, @ SF,Walker Buehler (R),Johnny Cueto (R),W -190,O 7.5
159,Thursday Sep 26,LAD,W,1,0,,103-56,1,up21.0,Kershaw,Lucchesi,Maeda,2:55,D,26285,0.1,++++, @ SD,Clayton Kershaw (L),Joey Lucchesi (L),W -193,U 8
158,Wednesday Sep 25,LAD,W,6,4,,102-56,1,up20.5,Floro,Bednar,Jansen,3:20,N,30552,0.07,+++, @ SD,Ross Stripling (R),Dinelson Lamet (R),W -169,O 8.5
157,Tuesday Sep 24,LAD,W,6,3,,101-56,1,up20.5,Gonsolin,Bolanos,Jansen,2:58,N,29708,0.06,++, @ SD,Rich Hill (L),Ronald Bolanos (R),W -213,P 9
156,Sunday Sep 22,LAD,W,7,4,,100-56,1,up20.0,Ryu,Senzatela,,3:13,D,47948,0.08,+, COL,Hyun Jin Ryu (L),Antonio Senzatela (R),W -340,O 9
155,Saturday Sep 21,LAD,L,2,4,,99-56,1,up19.0,Gonzalez,Buehler,Diaz,3:01,N,50705,0.07,-, COL,Walker Buehler (R),Kyle Freeland (L),L -399,U 8.5
154,Friday Sep 20,LAD,W,12,5,,99-55,1,up20.0,Kershaw,Lambert,,3:39,N,53704,0.08,+, COL,Clayton Kershaw (L),Peter Lambert (R),W -399,O 8.5
153,Wednesday Sep 18,LAD,L,7,8,11,98-55,1,up20.0,Poche,Sborz,Fairbanks,4:40,N,48253,0.08,-, TB,Casey Sadler (R),Brendan McKay (L),L -125,O 9
152,Tuesday Sep 17,LAD,W,7,5,,98-54,1,up21.0,Maeda,Fairbanks,Jansen,3:43,N,48663,0.09,++, TB,Caleb Ferguson (L),Blake Snell (L),W -114,O 8
151,Sunday Sep 15,LAD,W,3,2,,97-54,1,up20.5,Jansen,Lugo,Maeda,3:12,N,31521,0.11,+, @ NYM,Walker Buehler (R),Zack Wheeler (R),W -147,U 8
150,Saturday Sep 14,LAD,L,0,3,,96-54,1,up19.5,Lugo,Kelly,Wilson,2:40,N,39264,0.09,-, @ NYM,Hyun Jin Ryu (L),Jacob deGrom (R),L 136,U 7.5
149,Friday Sep 13,LAD,W,9,2,,96-53,1,up20.5,Kershaw,Syndergaard,,3:22,N,36097,0.09,++, @ NYM,Clayton Kershaw (L),Noah Syndergaard (R),W -122,O 8
148,Thursday Sep 12,LAD,W,4,2,,95-53,1,up19.5,Gonsolin,Bundy,Jansen,3:09,N,12746,0.12,+, @ BAL,Rich Hill (L),Dylan Bundy (R),W -221,U 10
147,Wednesday Sep 11,LAD,L,3,7,,94-53,1,up18.5,Armstrong,Ferguson,,2:59,N,11438,0.08,-, @ BAL,Ross Stripling (R),John Means (L),L -200,P 10
146,Tuesday Sep 10,LAD,W,7,3,,94-52,1,up18.5,Buehler,Blach,,2:46,N,12356,0.09,++, @ BAL,Walker Buehler (R),Ty Blach (L),W -329,U 10.5
145,Sunday Sep 8,LAD,W,5,0,,93-52,1,up17.0,Maeda,Rodriguez,,2:46,D,52310,0.12,+, SF,Julio Urias (L),Dereck Rodriguez (R),W -241,U 8.5
144,Saturday Sep 7,LAD,L,0,1,,92-52,1,up16.0,Beede,Gonsolin,Gustave,3:21,N,53870,0.1,--, SF,Tony Gonsolin (R),Tyler Beede (R),L -224,U 9.5
143,Friday Sep 6,LAD,L,4,5,,92-51,1,up17.0,Samardzija,Kershaw,Smith,3:22,N,53317,0.1,-, SF,Clayton Kershaw (L),Jeff Samardzija (R),L -305,O 8.5
142,Wednesday Sep 4,LAD,W,7,3,,92-50,1,up18.0,Kolarek,Senzatela,,3:12,N,45761,0.11,++++, COL,Hyun Jin Ryu (L),Antonio Senzatela (R),W -281,O 9.5
141,Tuesday Sep 3,LAD,W,5,3,,91-50,1,up18.0,Ferguson,Shaw,Jansen,3:14,N,52231,0.09,+++, COL,Julio Urias (L),Chi Chi Gonzalez (R),W -291,U 10.5
140,Monday Sep 2,LAD,W,16,9,,90-50,1,up18.0,Buehler,Lambert,Maeda,4:06,N,45910,0.09,++, COL,Walker Buehler (R),Peter Lambert (R),W -337,O 9
139,Sunday Sep 1,LAD,W,4,3,11,89-50,1,up18.0,Sadler,Clarke,Baez,3:56,D,34439,0.11,+, @ ARI,Ross Stripling (R),Alex Young (L),W -163,U 9.5
138,Saturday Aug 31,LAD,L,5,6,,88-50,1,up17.0,Ray,Kershaw,Bradley,3:11,N,50180,0.08,---, @ ARI,Clayton Kershaw (L),Robbie Ray (L),L -139,O 8.5
137,Friday Aug 30,LAD,L,4,5,,88-49,1,up18.0,Bradley,Garcia,,3:41,N,34149,0.07,--, @ ARI,Tony Gonsolin (R),Zac Gallen (R),L -124,P 9
136,Thursday Aug 29,LAD,L,5,11,,88-48,1,up19.0,Andriese,Ryu,,3:23,N,22581,0.07,-, @ ARI,Hyun Jin Ryu (L),Merrill Kelly (R),L -196,O 9.5
135,Wednesday Aug 28,LAD,W,6,4,10,88-47,1,up20.0,Jansen,Yates,Sadler,4:05,N,26871,0.08,++, @ SD,Kenta Maeda (R),Trey Wingenter (R),W -178,O 9
134,Tuesday Aug 27,LAD,W,9,0,,87-47,1,up19.5,Buehler,Quantrill,,3:02,N,27952,0.07,+, @ SD,Walker Buehler (R),Cal Quantrill (R),W -197,O 8
133,Monday Aug 26,LAD,L,3,4,,86-47,1,up19.5,Lauer,May,Yates,2:52,N,26172,0.07,--, @ SD,Dustin May (R),Eric Lauer (L),L -141,U 8.5
132,Sunday Aug 25,LAD,L,1,5,,86-46,1,up20.0,German,Kershaw,,2:51,D,53828,0.09,-, NYY,Clayton Kershaw (L),Domingo German (R),L -157,U 8.5
131,Saturday Aug 24,LAD,W,2,1,,86-45,1,up21.0,Gonsolin,Sabathia,Jansen,3:19,D,53803,0.09,+, NYY,Tony Gonsolin (R),CC Sabathia (L),W -146,U 10
130,Friday Aug 23,LAD,L,2,10,,85-45,1,up20.5,Paxton,Ryu,,3:16,N,53775,0.07,-, NYY,Hyun Jin Ryu (L),James Paxton (L),L -143,O 8.5
129,Thursday Aug 22,LAD,W-wo,3,2,,85-44,1,up20.5,Sadler,Law,,2:46,N,49796,0.06,+++, TOR,Kenta Maeda (R),Jacob Waguespack (R),W -230,U 9.5
128,Wednesday Aug 21,LAD,W-wo,2,1,10,84-44,1,up20.0,Baez,Mayza,,3:10,N,44106,0.05,++, TOR,Walker Buehler (R),Wilmer Font (R),W -351,U 8.5
127,Tuesday Aug 20,LAD,W,16,3,,83-44,1,up19.0,Kershaw,Reid-Foley,,3:20,N,52030,0.06,+, TOR,Clayton Kershaw (L),Buddy Boshers (L),W -335,O 9
126,Sunday Aug 18,LAD,L,3,5,,82-44,1,up18.5,Swarzak,May,Melancon,3:11,D,37617,0.04,--, @ ATL,Tony Gonsolin (R),Max Fried (L),L 118,U 10
