game,date,Tm,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,opp,sp h,sp a,result and moneyline,ou
141,Friday Sep 6,PIT,W,9,4,,62-79,5,17,Wang,Miller,Vazquez,3:28,N,19090,0,+, STL,Alex McRae (R),Miles Mikolas (R),W 150,O 9.5
140,Thursday Sep 5,PIT,L,7,10,,61-79,5,18,Moran,Agrazal,,3:38,N,9642,0,-, MIA,Dario Agrazal (R),Elieser Hernandez (R),L -149,O 9
139,Wednesday Sep 4,PIT,W-wo,6,5,,61-78,5,17,Wang,Urena,,2:59,N,9043,0,+, MIA,Trevor Williams (R),Robert Dugger (R),W -177,O 9
138,Tuesday Sep 3,PIT,L,4,5,10,60-78,5,18,Conley,Markel,Urena,3:24,N,9169,0,-, MIA,Mitch Keller (R),Sandy Alcantara (R),L -169,P 9
137,Sunday Sep 1,PIT,W,6,2,,60-77,5,16.5,Brault,Hoffman,,3:19,D,32685,0,++++, @ COL,Steven Brault (L),Jeff Hoffman (R),W 107,U 14
136,Saturday Aug 31,PIT,W,11,4,,59-77,5,17,Musgrove,Melville,,3:26,N,37293,0,+++, @ COL,Joe Musgrove (R),Tim Melville (R),W -130,O 13.5
135,Friday Aug 30,PIT,W,9,4,,58-77,5,16.5,Agrazal,Senzatela,,3:18,N,27789,0,++, @ COL,Dario Agrazal (R),Antonio Senzatela (R),W 120,U 14
134,Thursday Aug 29,PIT,W,11,8,,57-77,5,17,Williams,Gonzalez,Vazquez,3:14,N,33408,0,+, @ COL,Trevor Williams (R),Chi Chi Gonzalez (R),W -105,O 15
133,Wednesday Aug 28,PIT,L,3,12,,56-77,5,17.5,Velasquez,Keller,,3:20,N,24224,0,-, @ PHI,Mitch Keller (R),Vince Velasquez (R),L 138,O 9.5
132,Tuesday Aug 27,PIT,W,5,4,,56-76,5,17.5,Vazquez,Neris,,3:19,N,26200,0,+, @ PHI,Steven Brault (L),Drew Smyly (L),W 130,U 10
131,Monday Aug 26,PIT,L-wo,5,6,11,55-76,5,17.5,Morin,Feliz,,3:57,N,27932,0,-, @ PHI,Joe Musgrove (R),Jason Vargas (L),L 132,O 9
130,Sunday Aug 25,PIT,W,9,8,,55-75,5,16.5,Agrazal,Bauer,Vazquez,3:25,D,22349,0,+++, CIN,Dario Agrazal (R),Trevor Bauer (R),W 122,O 8.5
129,Saturday Aug 24,PIT,W,14,0,,54-75,5,16.5,Williams,Wood,,2:45,N,26776,0,++, CIN,Trevor Williams (R),Alex Wood (L),W -103,O 9
128,Friday Aug 23,PIT,W-wo,3,2,,53-75,5,16.5,Vazquez,Iglesias,,2:53,N,20091,0,+, CIN,Mitch Keller (R),Anthony DeSclafani (R),W -110,U 8.5
127,Thursday Aug 22,PIT,L,1,7,,52-75,5,17,Strickland,Brault,,3:19,N,10587,0,--, WAS,Steven Brault (L),Max Scherzer (R),L 188,U 9
126,Wednesday Aug 21,PIT,L,1,11,,52-74,5,16,Corbin,Musgrove,,2:54,N,10577,0,-, WAS,Joe Musgrove (R),Patrick Corbin (L),L 126,O 9
125,Tuesday Aug 20,PIT,W,4,1,,52-73,5,15.5,Vazquez,Suero,,3:00,N,10449,0,+, WAS,Chris Archer (R),Stephen Strasburg (R),W 141,U 9
124,Monday Aug 19,PIT,L,0,13,,51-73,5,15.5,Guerra,Williams,,3:16,N,11284,0,---, WAS,Trevor Williams (R),Joe Ross (R),L 104,O 10.5
123,Sunday Aug 18,PIT,L,1,7,,51-72,5,14.5,Quintana,Keller,,3:20,N,2503,0,--, CHC NEUTRAL,Mitch Keller (R),Jose Quintana (L),L 139,U 9.5
122,Saturday Aug 17,PIT,L,0,2,,51-71,5,13.5,Lester,Brault,Wick,2:45,D,28359,0,-, CHC,Steven Brault (L),Jon Lester (L),L 134,U 10.5
121,Friday Aug 16,PIT,W-wo,3,2,,51-70,5,13.5,Kela,Kintzler,,2:49,N,29746,0,+, CHC,Joe Musgrove (R),Kyle Hendricks (R),W 120,U 9
120,Wednesday Aug 14,PIT,L,4,7,,50-70,5,14,Peters,Archer,,3:06,N,33544,0,-, @ LAA,Chris Archer (R),Dillon Peters (L),L 116,O 10
119,Tuesday Aug 13,PIT,W,10,7,,50-69,5,14,Williams,Cole,Vazquez,3:46,N,33568,0,++, @ LAA,Trevor Williams (R),Griffin Canning (R),W 148,O 10
118,Monday Aug 12,PIT,W,10,2,,49-69,5,15,Keller,Suarez,,3:08,N,33527,0,+, @ LAA,Mitch Keller (R),Jose Suarez (L),W 133,O 10
117,Sunday Aug 11,PIT,L,9,11,,48-69,5,15.5,Gant,Crick,Miller,3:40,D,43912,0,--------, @ STL,Steven Brault (L),Miles Mikolas (R),L 171,O 9
